goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id,position
2,0,0,56,55.45,3,21.43,7,70,28,1,83.9,59,51.3,731,21,14,14,19,0,0,0,0,0,0,0,0,0,0,101,2,344,12,2,40,19,57.58,14,8,14,1,12,4,3,16.67,0,0,,0,1,0,Joe Allen,Liverpool,20602,44,MF
2,4,0,118,49.17,22,41.51,12,75,83,,81.98,140,47.78,1984,24,38,30,32,0,0,0,0,0,0,0,0,0,0,227,4,769,33,17,30.91,36,53.73,32,24,51,1,38,10,10,5.26,1,1,,0,2,1,Almen Abdi,Watford,4366,24,MF
0,6,0,82,50.62,18,38.3,20,86.96,52,1,89.54,100,47.85,1783,11,32,12,25,0,0,0,0,0,0,0,0,0,0,175,0,1113,5,0,0,47,54.02,32,34,33,0,7,0,1,0,0,0,,0,0,0,John Obi Mikel,Chelsea,7311,38,MF
1,0,0,48,51.61,6,42.86,26,61.9,14,,86.21,54,50.47,550,9,6,13,14,0,0,0,0,0,0,0,0,0,0,82,1,250,6,1,8.33,7,50,13,6,10,0,13,3,3,7.69,0,2,,0,0,0,Kenedy,Chelsea,801391,38,MF
2,2,0,42,60,17,48.57,7,58.33,27,1,77.94,59,56.19,1049,8,7,6,25,0,0,0,0,0,0,0,0,0,0,120,2,371,9,2,20,28,50,29,24,12,3,20,4,6,10,0,0,,0,0,0,Andy King,Leicester City,30530,31,MF
2,3,0,22,44,0,0,6,54.55,11,2,93.51,22,38.6,535,5,4,13,12,0,0,0,0,0,0,0,0,0,0,176,1,389,10,7,41.18,12,92.31,2,0,7,3,14,7,3,14.29,0,1,,0,0,0,Samir Nasri,Manchester City,3544,17,MF
0,1,0,42,59.15,5,50,14,87.5,26,,86.31,47,58.02,557,2,5,15,12,0,0,0,0,0,0,0,0,0,0,57,1,290,5,1,16.67,23,74.19,8,16,8,0,4,2,0,0,1,0,,0,0,0,Muhamed Bešić,Everton,124960,48,MF
0,2,0,40,48.78,22,73.33,5,45.45,21,2,84.13,62,55.36,757,14,14,10,11,0,0,0,0,0,0,0,0,0,0,83,0,371,8,0,0,27,60,13,15,13,0,5,1,1,0,0,0,,0,0,0,Leroy Fer,Swansea City,31821,74,MF
1,8,0,118,58.71,20,60.61,11,47.83,84,,79.34,138,58.97,1930,23,27,16,28,0,0,0,0,0,0,0,0,0,0,233,3,741,12,9,16.98,40,33.06,42,53,28,0,6,1,0,16.67,0,4,,0,1,0,Matteo Darmian,Manchester United,19352,35,MF
1,6,0,93,53.45,16,43.24,8,53.33,74,3,77.37,109,51.66,2106,12,29,16,28,0,0,0,0,0,0,0,0,0,0,158,0,766,13,5,17.86,53,40.15,56,40,29,0,8,2,2,12.5,0,0,,0,0,0,Vurnon Anita,Newcastle United,15007,39,MF
4,1,0,101,39.61,3,17.65,34,53.97,27,8,82.12,104,38.24,2005,40,19,68,30,0,0,0,0,0,0,0,0,0,0,420,7,914,49,14,25.93,36,56.25,15,1,39,2,26,8,9,15.38,0,5,,0,0,0,Wesley Hoolahan,Norwich City,14336,263,MF
1,0,0,72,54.14,8,44.44,36,70.59,23,,82.46,80,52.98,919,13,11,24,22,0,0,0,0,0,0,0,0,0,0,142,3,362,19,9,20.93,26,70.27,12,9,11,1,23,5,10,4.35,2,2,,1,0,0,Alex Oxlade-Chamberlain,Arsenal,10577,42,MF
2,10,0,70,46.98,31,56.36,15,75,48,,83.83,101,49.51,1952,9,39,15,23,0,0,0,0,0,0,0,0,0,0,163,0,892,5,0,0,70,57.85,42,51,23,0,20,3,3,10,0,0,,0,0,0,Alexander Tettey,Norwich City,512,263,MF
0,2,0,73,57.48,24,44.44,22,59.46,39,1,67.63,97,53.59,1812,12,21,7,23,0,0,0,0,0,0,0,0,0,0,97,2,351,12,7,17.07,21,23.6,25,89,13,0,4,1,0,0,0,0,,0,0,0,DeAndre Yedlin,Sunderland,314040,41,MF
0,5,0,77,51.68,35,60.34,15,71.43,48,,85.51,112,54.11,1225,14,31,15,20,0,0,0,0,0,0,0,0,0,0,97,1,714,8,0,0,44,51.76,42,29,21,0,1,0,1,0,0,0,,0,0,0,Cheik Tiote,Newcastle United,10438,39,MF
0,0,0,4,57.14,1,100,2,50,2,1,86.67,5,62.5,28,0,0,1,3,0,0,0,0,0,0,0,0,0,0,4,1,13,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,Gastón Ramírez,Southampton,135590,45,MF
0,3,0,25,49.02,5,35.71,4,80,10,1,92.82,30,46.15,794,11,9,4,11,0,0,0,0,0,0,0,0,0,0,212,1,685,3,1,9.09,19,65.52,16,16,12,2,13,2,8,0,0,0,,0,0,0,Mohamed Elneny,Arsenal,159675,42,MF
0,1,0,55,51.4,5,71.43,7,77.78,41,,85.27,60,52.63,658,7,13,13,12,0,0,0,0,0,0,0,0,0,0,103,0,382,8,0,0,28,70,12,6,24,0,6,0,2,0,0,0,,0,0,0,Alex Song,West Ham United,12987,37,MF
0,1,0,29,59.18,4,44.44,5,83.33,21,,89.17,33,56.9,371,3,5,8,7,0,0,0,0,0,0,0,0,0,0,22,0,140,1,0,0,8,66.67,6,4,6,0,3,1,1,0,0,1,,0,1,0,Youssouf Mulumbu,Norwich City,18712,263,MF
3,3,0,83,40.69,2,13.33,36,46.15,19,6,82.32,85,38.81,2028,28,25,46,27,0,0,0,0,0,0,0,0,0,0,200,10,526,50,37,21.76,18,45,12,3,10,3,40,11,6,7.5,0,8,,0,0,0,Xherdan Shaqiri,Stoke City,65953,29,MF
5,1,0,82,58.16,1,20,26,60.47,35,,81.13,83,56.85,1539,21,13,14,25,0,0,0,0,0,0,0,0,0,0,174,1,387,24,7,20.59,13,52,8,15,16,1,18,11,3,27.78,0,1,,0,0,1,Aaron Lennon,Everton,9692,48,MF
0,0,0,15,60,3,42.86,1,100,9,,85.9,18,56.25,355,5,4,2,6,0,0,0,0,0,0,0,0,0,0,35,0,134,2,3,37.5,8,57.14,6,7,4,0,2,1,1,0,0,0,,0,0,0,Jordi Gómez,Sunderland,35528,41,MF
0,3,0,35,50,12,70.59,2,50,30,,86.92,47,54.02,1089,3,18,5,16,0,0,0,0,0,0,0,0,0,0,112,0,545,3,1,20,17,62.96,35,25,12,2,7,2,2,0,0,0,,0,0,0,Mathieu Flamini,Arsenal,519,42,MF
0,7,0,50,51.02,25,60.98,14,93.33,28,3,69.77,75,53.96,1803,8,18,9,22,0,0,0,0,0,0,0,0,0,0,146,2,434,21,27,26.47,59,35.76,37,68,20,0,17,4,3,0,1,1,,1,0,0,Chris Brunt,West Bromwich Albion,10540,8,MF
0,4,0,69,47.59,11,28.95,11,44,32,5,83.05,80,43.72,1824,26,19,13,25,0,0,0,0,0,0,0,0,0,0,290,2,823,39,34,31.19,50,52.63,27,15,30,0,19,6,7,0,0,1,,1,1,0,Jordan Veretout,Aston Villa,151124,40,MF
0,4,0,75,52.45,9,42.86,16,84.21,41,,88,84,51.22,1526,18,14,25,25,0,0,0,0,0,0,0,0,0,0,152,0,880,4,0,0,16,47.06,62,17,27,0,5,0,2,0,0,0,,0,2,0,Leon Britton,Swansea City,20538,74,MF
2,5,0,85,40.67,32,43.24,10,50,55,2,85.46,117,41.34,2192,21,41,29,28,0,0,0,0,0,0,0,0,0,0,182,1,905,22,1,12.5,66,58.41,66,20,47,1,16,4,5,12.5,0,1,,0,2,0,James McArthur,Crystal Palace,39282,7,MF
1,0,0,34,52.31,7,46.67,10,47.62,11,,87.65,41,51.25,407,14,4,9,13,0,0,0,0,0,0,0,0,0,0,63,0,213,4,0,0,8,80,5,4,7,0,12,3,5,8.33,0,1,,0,0,0,Ruben Loftus-Cheek,Chelsea,284441,38,MF
0,0,0,5,55.56,0,0,2,66.67,1,,77.55,5,50,97,2,2,0,2,0,0,0,0,0,0,0,0,0,0,12,0,38,0,0,0,2,40,5,1,1,0,1,0,1,0,0,0,,0,0,0,Tom Davies,Everton,795058,48,MF
0,0,0,21,63.64,15,68.18,5,83.33,10,,64.49,36,65.45,379,6,5,2,12,0,0,0,0,0,0,0,0,0,0,22,0,89,1,2,66.67,2,18.18,13,12,4,0,3,0,0,0,0,0,,0,0,0,Sandro,West Bromwich Albion,43301,8,MF
11,2,0,157,38.67,56,38.1,84,46.15,21,4,76.68,213,38.52,2632,56,40,96,31,0,0,0,0,0,0,0,0,0,0,380,8,707,36,7,14,13,72.22,9,18,20,3,57,25,12,19.3,1,17,,0,1,0,Anthony Martial,Manchester United,191176,35,MF
0,5,0,54,45,8,25,4,80,42,,81.51,62,40.79,1551,8,18,10,22,0,0,0,0,0,0,0,0,0,0,143,0,626,14,6,31.58,50,52.63,55,28,40,0,14,1,6,0,0,0,,0,0,0,Jordy Clasie,Southampton,116946,45,MF
0,2,0,28,63.64,3,75,14,73.68,6,1,88.31,31,64.58,276,8,2,8,12,0,0,0,0,0,0,0,0,0,0,34,0,68,8,4,26.67,0,0,2,0,1,0,8,1,2,0,0,0,,0,0,0,Callum McManaman,West Bromwich Albion,53783,8,MF
0,2,0,44,46.81,8,40,17,77.27,23,1,85.64,52,45.61,1287,4,15,9,21,0,0,0,0,0,0,0,0,0,0,172,1,620,15,3,21.43,52,61.9,25,12,22,0,15,3,3,0,0,1,,0,0,0,Graham Dorrans,Norwich City,9148,263,MF
5,0,0,25,31.25,3,14.29,9,26.47,7,2,76.88,28,27.72,861,9,5,22,11,0,0,0,0,0,0,0,0,0,0,80,1,153,7,0,0,2,66.67,2,9,3,3,16,8,7,31.25,0,4,,0,0,1,Marcus Rashford,Manchester United,814590,35,MF
2,5,0,27,31.03,10,35.71,6,75,14,4,83.55,37,32.17,1533,8,21,17,33,0,0,0,0,0,0,0,0,0,0,203,6,584,33,25,26.88,28,48.28,22,37,21,1,28,7,9,7.14,1,1,,0,1,1,James Ward-Prowse,Southampton,161717,45,MF
0,2,0,64,52.46,31,63.27,13,86.67,42,1,78.57,95,55.56,1079,10,20,11,24,0,0,0,0,0,0,0,0,0,0,75,1,374,3,1,25,27,52.94,36,21,26,0,8,1,3,0,0,0,,0,0,0,Pedro Obiang,West Ham United,46799,37,MF
0,2,0,12,50,2,25,2,50,10,1,84.38,14,43.75,231,0,4,1,13,0,0,0,0,0,0,0,0,0,0,49,3,135,8,3,33.33,9,75,3,1,5,1,3,0,0,0,0,0,,0,0,0,Stephen Ireland,Stoke City,9682,29,MF
5,0,0,60,47.62,5,26.32,25,51.02,11,2,79.68,65,44.83,1374,24,3,30,28,0,0,0,0,0,0,0,0,0,0,117,2,247,19,3,15,2,25,14,8,9,11,45,22,8,11.11,0,13,,1,0,1,Theo Walcott,Arsenal,10501,42,MF
1,0,0,29,54.72,5,38.46,8,80,15,,85.88,34,51.52,385,6,4,14,13,0,0,0,0,0,0,0,0,0,0,43,1,152,7,6,33.33,9,64.29,6,3,4,0,5,2,1,20,0,0,,0,0,1,Chung-yong Lee,Crystal Palace,38639,7,MF
0,0,0,15,57.69,5,38.46,1,100,10,,79.03,20,51.28,194,4,3,5,5,0,0,0,0,0,0,0,0,0,0,23,0,98,1,0,0,11,78.57,10,0,3,0,2,0,0,0,0,0,,0,1,0,Gökhan Inler,Leicester City,4252,31,MF
1,0,0,84,48.55,2,25,60,63.16,10,2,84.82,86,47.51,1172,14,10,35,27,0,0,0,0,0,0,0,0,0,0,199,1,408,20,12,20.34,10,62.5,1,0,9,2,29,6,11,3.45,1,1,,0,0,0,Jordon Ibe,Liverpool,185955,44,MF
1,6,1,51,43.59,17,62.96,10,62.5,18,1,75.46,68,47.22,1042,25,30,11,22,0,0,0,0,0,0,0,0,0,0,92,1,412,11,12,30,68,50,12,14,23,0,29,4,9,3.45,0,0,,0,0,1,Charlie Adam,Stoke City,9360,29,MF
1,3,0,167,43.49,55,49.11,84,46.41,54,7,75.88,222,44.76,3221,30,50,62,37,0,0,0,0,0,0,0,0,0,0,424,10,1051,58,41,28.47,42,51.22,35,36,13,3,38,12,11,2.63,0,3,,0,0,1,Moussa Sissoko,Newcastle United,27014,39,MF
6,0,0,119,44.24,7,18.42,59,55.66,31,3,77.52,126,41.04,2337,29,29,47,35,0,0,0,0,0,0,0,0,0,0,364,4,755,45,23,18.7,27,40.91,15,10,27,3,54,17,16,11.11,5,6,,0,0,0,Nathan Redmond,Norwich City,115346,263,MF
0,3,0,7,43.75,7,87.5,3,100,4,1,85.08,14,58.33,239,0,4,2,7,0,0,0,0,0,0,0,0,0,0,30,1,154,4,0,0,23,60.53,4,15,3,0,2,1,0,0,0,0,,0,0,0,Darron Gibson,Everton,21073,48,MF
2,3,0,78,47.85,1,20,29,46.03,22,,86.99,79,47.02,1440,27,3,27,23,0,0,0,0,0,0,0,0,0,0,248,1,635,25,18,23.38,22,66.67,10,5,22,0,17,5,4,11.76,0,2,,0,0,0,Carles Gil,Aston Villa,254895,40,MF
3,5,0,85,46.7,33,42.31,7,46.67,51,3,64.12,118,45.38,2033,28,38,27,34,0,0,0,0,0,0,0,0,0,0,163,4,395,24,24,21.05,26,28.57,30,23,30,3,46,12,10,6.52,2,8,,0,0,0,Craig Gardner,West Bromwich Albion,14235,8,MF
0,0,0,13,61.9,2,50,6,75,3,,84.34,15,60,141,4,1,1,3,0,0,0,0,0,0,0,0,0,0,44,0,70,1,0,0,0,0,2,3,4,1,1,0,0,0,1,0,,0,0,0,Jack Wilshere,Arsenal,38094,42,MF
0,0,0,15,60,1,14.29,1,33.33,13,,75.61,16,50,148,1,1,2,4,0,0,0,0,0,0,0,0,0,0,3,0,62,1,0,0,4,50,5,2,5,0,0,0,0,0,0,0,,0,0,0,Henri Saivet,Newcastle United,26895,39,MF
2,1,0,126,52.07,9,24.32,55,60.44,19,2,80.07,135,48.39,1758,52,17,52,25,0,0,0,0,0,0,0,0,0,0,222,4,442,29,19,20.21,10,38.46,15,6,11,0,31,10,10,6.45,0,2,,0,0,2,Stéphane Sessègnon,West Bromwich Albion,16657,8,MF
1,3,0,42,53.16,11,61.11,6,60,25,,86.31,53,54.64,798,11,9,9,22,0,0,0,0,0,0,0,0,0,0,114,1,454,10,3,23.08,36,63.16,9,9,15,5,20,9,5,5,1,0,,1,0,0,Ryan Mason,Tottenham Hotspur,44567,33,MF
1,3,0,109,45.61,36,48.65,29,70.73,52,3,78.18,145,46.33,3374,30,18,56,38,0,0,0,0,0,0,0,0,0,0,345,3,1157,30,11,24.44,109,52.66,51,36,45,2,22,4,11,4.55,0,0,,0,4,0,Darren Fletcher,West Bromwich Albion,765,8,MF
2,3,1,103,52.28,14,46.67,41,63.08,27,2,90.19,117,51.54,2105,36,19,32,31,0,0,0,0,0,0,0,0,0,0,258,3,1149,21,11,16.18,68,78.16,11,12,21,1,39,8,10,5.13,0,2,,0,1,0,Ibrahim Afellay,Stoke City,2525,29,MF
3,1,0,25,32.05,16,40,7,41.18,11,2,82.54,41,34.75,938,7,16,20,29,0,0,0,0,0,0,0,0,0,0,134,4,312,24,4,26.67,13,59.09,8,16,7,3,25,7,6,12,0,4,,0,0,0,Nacer Chadli,Tottenham Hotspur,32492,33,MF
0,0,0,3,75,0,0,1,50,0,,100,3,60,26,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,1,100,1,1,0,0,1,1,0,0,0,0,,0,0,0,Juan Cuadrado,Chelsea,47743,38,MF
0,0,0,2,100,0,0,1,100,0,,100,2,100,38,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,George Honeyman,Sunderland,789859,41,MF
0,0,0,4,57.14,1,100,0,0,4,,83.33,5,62.5,12,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,Steve Sidwell,Stoke City,10468,29,MF
0,0,0,7,50,0,0,2,50,4,,84,7,50,67,1,2,2,3,0,0,0,0,0,0,0,0,0,0,9,0,21,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,,0,0,0,Alex Pritchard,West Bromwich Albion,180009,8,MF
0,2,0,31,45.59,12,44.44,12,54.55,13,2,69.72,43,45.26,421,7,13,9,18,0,0,0,0,0,0,0,0,0,0,58,1,175,10,9,20.93,13,40.63,16,1,6,0,13,3,2,0,0,0,,0,0,0,Adlène Guédioura,Watford,45989,24,MF
0,3,1,88,53.01,12,32.43,4,50,66,1,79.53,100,49.26,1280,18,33,12,21,0,0,0,0,0,0,0,0,0,0,68,1,404,5,2,66.67,9,23.68,49,10,34,0,1,0,0,0,0,0,,1,0,0,Valon Behrami,Watford,11654,24,MF
0,0,0,19,46.34,1,33.33,12,52.17,3,1,78.65,20,45.45,177,4,3,4,12,0,0,0,0,0,0,0,0,0,0,31,2,70,6,4,33.33,4,50,6,2,4,1,5,3,1,0,0,0,,0,0,0,Demarai Gray,Leicester City,355152,31,MF
1,1,0,22,43.14,12,48,2,100,16,,79.95,34,44.74,980,4,12,2,19,0,0,0,0,0,0,0,0,0,0,56,0,319,3,0,0,14,36.84,33,26,15,0,7,2,3,14.29,0,0,,0,0,0,Joe Ledley,Crystal Palace,9921,7,MF
0,6,1,79,50.97,26,52,17,43.59,32,1,75.02,105,51.22,3014,32,25,21,34,0,0,0,0,0,0,0,0,0,0,233,4,874,27,24,17.52,75,31.38,84,122,11,0,11,1,3,0,0,1,,0,1,0,Pape Souaré,Crystal Palace,84686,7,MF
0,8,0,85,42.5,26,50.98,13,92.86,57,,75.57,111,44.22,2216,16,40,26,31,0,0,0,0,0,0,0,0,0,0,153,1,702,23,2,28.57,66,56.41,52,31,50,1,11,1,4,0,0,0,,1,2,0,Lee Cattermole,Sunderland,14210,41,MF
0,1,0,12,52.17,8,66.67,0,0,8,,87.12,20,57.14,161,4,8,2,9,0,0,0,0,0,0,0,0,0,0,20,1,115,1,0,0,7,70,7,8,2,1,1,1,0,0,1,0,,0,0,0,Mikel Arteta,Arsenal,1152,42,MF
0,0,0,47,60.26,14,40,14,56,16,1,79.39,61,53.98,1680,17,1,11,28,0,0,0,0,0,0,0,0,0,0,202,2,524,20,7,9.86,28,36.84,45,33,8,1,10,1,5,0,0,1,,0,1,1,Ikechi Anya,Watford,20364,24,MF
1,3,0,20,41.67,3,27.27,2,40,15,,84.32,23,38.98,506,3,8,8,19,0,0,0,0,0,0,0,0,0,0,111,0,285,9,3,25,21,56.76,14,4,9,0,5,3,0,20,0,0,,0,0,0,Tom Carroll,Tottenham Hotspur,801460,33,MF
0,0,0,39,53.42,10,31.25,11,84.62,18,,77.85,49,46.67,795,10,11,13,20,0,0,0,0,0,0,0,0,0,0,79,0,239,7,7,16.67,12,44.44,15,8,11,0,17,2,5,0,0,3,,0,0,0,Jordon Mutch,Crystal Palace,38130,7,MF
2,1,0,43,41.35,9,33.33,6,40,23,,79.61,52,39.69,607,15,21,12,12,0,0,0,0,0,0,0,0,0,0,54,0,246,1,0,0,17,56.67,14,7,20,1,10,5,3,20,0,1,,0,0,0,Ramires,Chelsea,33110,38,MF
1,0,0,64,50,3,12,23,48.94,18,2,79.13,67,43.79,781,24,3,27,22,0,0,0,0,0,0,0,0,0,0,71,1,163,13,6,21.43,6,50,8,5,10,0,11,4,2,9.09,0,3,,0,0,0,Modou Barrow,Swansea City,209098,74,MF
0,0,0,2,50,0,0,1,100,1,,93.33,2,40,56,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,14,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,Kevin Nolan,West Ham United,1227,37,MF
1,1,0,47,52.22,1,8.33,24,52.17,6,,85.71,48,47.06,832,17,6,15,16,0,0,0,0,0,0,0,0,0,0,122,1,270,12,2,10,11,61.11,14,1,1,0,16,4,8,6.25,0,0,,0,0,0,Jack Grealish,Aston Villa,189061,40,MF
0,2,0,22,43.14,6,46.15,4,100,12,1,75.42,28,43.75,547,6,9,3,18,0,0,0,0,0,0,0,0,0,0,38,1,178,7,6,24,10,38.46,10,11,17,0,7,1,4,0,0,0,,0,0,0,Sebastian Larsson,Sunderland,524,41,MF
2,5,0,261,50.88,11,36.67,127,52.05,46,1,76.71,272,50.09,2492,90,40,85,34,0,0,0,0,0,0,0,0,0,0,195,6,425,41,28,23.73,20,48.78,26,7,12,3,32,9,9,6.25,1,8,,0,2,0,Wilfried Zaha,Crystal Palace,111850,7,MF
1,0,0,64,48.12,7,33.33,31,46.97,13,2,80,71,46.1,981,20,17,14,21,0,0,0,0,0,0,0,0,0,0,109,2,224,16,8,22.86,6,50,10,3,8,3,22,4,6,4.55,1,6,,0,0,0,Victor Moses,West Ham United,31585,37,MF
0,0,0,19,46.34,10,30.3,9,75,8,1,81.87,29,39.19,692,2,8,5,10,0,0,0,0,0,0,0,0,0,0,94,2,289,8,5,18.52,12,38.71,11,17,8,0,1,1,0,0,0,0,,0,1,1,Cameron Borthwick-Jackson,Manchester United,824457,35,MF
2,7,1,144,47.84,58,49.15,38,62.3,69,2,69.45,202,48.21,2412,39,36,44,35,0,0,0,0,0,0,0,0,0,0,137,3,416,30,47,22.6,23,34.33,32,53,55,0,31,9,8,6.45,0,6,,0,0,1,James McClean,West Bromwich Albion,41631,8,MF
0,0,0,9,40.91,5,71.43,0,0,5,,70.15,14,48.28,151,4,4,6,4,0,0,0,0,0,0,0,0,0,0,16,0,47,2,2,66.67,3,50,0,3,1,1,10,2,5,0,0,1,,0,1,0,Bradley Johnson,Norwich City,20292,263,MF
0,7,1,68,41.72,23,47.92,13,68.42,41,,77.04,91,43.13,1749,17,40,17,27,0,0,0,0,0,0,0,0,0,0,201,1,728,9,8,18.18,90,55.21,36,29,38,1,11,0,5,0,0,0,,0,1,0,Gary O'Neil,Norwich City,29691,263,MF
1,1,0,68,48.23,5,41.67,19,38.78,23,2,73.78,73,47.71,899,26,11,13,14,0,0,0,0,0,0,0,0,0,0,77,0,211,10,10,21.74,7,35,13,5,19,2,18,6,7,5.56,0,3,,0,0,0,Max Gradel,Bournemouth,16590,60,MF
0,1,0,3,33.33,5,71.43,1,50,2,,79.38,8,50,168,0,3,1,5,0,0,0,0,0,0,0,0,0,0,11,0,77,2,0,0,2,25,2,1,1,0,3,2,0,0,0,0,,0,1,0,Nabil Bentaleb,Tottenham Hotspur,368120,33,MF
1,1,0,7,35,0,0,3,50,1,,88.1,7,30.43,144,3,5,4,5,0,0,0,0,0,0,0,0,0,0,19,0,37,1,0,0,6,100,0,1,1,0,4,1,2,25,0,0,,0,0,0,Adnan Januzaj,Manchester United,328145,35,MF
0,0,0,1,100,0,0,0,0,0,,100,1,100,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,Patrick Roberts,Manchester City,361326,17,MF
0,0,0,1,50,1,100,0,0,1,,80,2,66.67,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,Sergi Canós,Liverpool,790833,44,MF
0,0,0,1,33.33,0,0,0,0,1,,80,1,33.33,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,,0,0,0,Jordan Rossiter,Liverpool,361328,44,MF
0,4,0,79,45.66,28,48.28,12,50,41,1,78.19,107,46.32,2947,27,38,22,34,0,0,0,0,0,0,0,0,0,0,270,1,1004,16,17,23.29,69,44.81,63,69,25,0,9,0,6,0,0,0,,0,2,0,Neil Taylor,Swansea City,30243,74,MF
3,1,0,92,48.42,14,31.11,32,47.76,32,2,78.44,106,45.11,1334,29,10,37,26,0,0,0,0,0,0,0,0,0,0,146,1,393,13,7,15.56,18,58.06,16,13,18,2,22,11,5,13.64,1,1,,0,0,0,Marc Pugh,Bournemouth,11764,60,MF
3,0,0,47,41.59,5,22.73,25,45.45,7,1,74.36,52,38.52,907,15,5,24,23,0,0,0,0,0,0,0,0,0,0,53,1,116,12,2,8.7,4,57.14,2,4,7,2,14,8,2,21.43,0,9,,0,0,0,Duncan Watmore,Sunderland,240256,41,MF
0,0,0,25,51.02,7,26.92,3,37.5,16,1,74.61,32,42.67,446,6,7,4,18,0,0,0,0,0,0,0,0,0,0,49,0,144,2,1,14.29,5,55.56,4,2,8,1,8,3,2,0,0,0,,0,0,0,Siem de Jong,Newcastle United,30262,39,MF
0,1,0,33,45.21,2,40,9,50,15,,70.83,35,44.87,766,9,10,9,17,0,0,0,0,0,0,0,0,0,0,66,0,187,4,7,24.14,18,33.33,16,13,12,0,5,1,0,0,0,0,,0,0,0,Juan Carlos Paredes,Watford,47668,24,MF
0,0,0,2,40,2,40,1,50,1,,81.82,4,40,102,0,0,1,5,0,0,0,0,0,0,0,0,0,0,15,0,54,1,0,0,3,50,2,2,1,1,1,1,0,0,0,0,,0,0,0,Daniel Amartey,Leicester City,308526,31,MF
0,2,0,25,44.64,3,33.33,10,55.56,9,1,77.04,28,43.08,752,7,6,8,16,0,0,0,0,0,0,0,0,0,0,110,0,292,7,0,0,31,64.58,8,13,10,1,6,2,1,0,0,1,,2,0,0,Eunan O'Kane,Bournemouth,41628,60,MF
0,0,0,1,50,1,50,0,0,1,,77.78,2,50,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,Harrison Reed,Southampton,365802,45,MF
0,0,0,2,25,1,33.33,0,0,1,,72.73,3,27.27,90,1,3,1,1,0,0,0,0,0,0,0,0,0,0,11,0,32,1,0,0,5,55.56,0,0,2,0,1,0,1,0,0,0,,0,0,0,Matt Grimes,Swansea City,340713,74,MF
0,0,0,0,0,0,0,0,0,0,,100,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,Jonathan Williams,Crystal Palace,94752,7,MF
0,0,0,2,50,0,0,1,50,1,,91.3,2,40,52,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,0,21,1,0,0,1,50,2,0,0,0,0,0,0,0,0,0,,0,0,0,Rees Greenwood,Sunderland,840437,41,MF
0,0,0,6,42.86,2,50,3,75,0,,77.92,8,44.44,118,3,1,4,4,0,0,0,0,0,0,0,0,0,0,32,0,60,1,1,33.33,4,50,4,3,2,0,2,0,1,0,0,0,,0,0,0,Steven Pienaar,Everton,1924,48,MF
0,0,0,5,62.5,0,0,1,50,4,,72.73,5,55.56,78,0,1,2,8,0,0,0,0,0,0,0,0,0,0,18,0,32,1,0,0,0,0,1,0,0,0,3,2,0,0,0,0,,0,0,0,Joshua Onomah,Tottenham Hotspur,361332,33,MF
0,0,0,4,40,0,0,0,0,2,,79.1,4,33.33,152,2,1,2,4,0,0,0,0,0,0,0,0,0,0,10,0,53,1,0,0,2,50,4,6,2,0,1,0,0,0,0,0,,0,0,0,Jordan Lyden,Aston Villa,827284,40,MF
