goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id,position
0,1,0,0,0,3,100,0,0,0,0,69.75,3,75,810,0,1,0,9,26,12,13,10,10,0,2,5,7,5,5,0,166,0,0,0,40,36.04,0,12,0,0,0,0,0,0,0,0,0,0,0,0,Sam Johnstone,Crystal Palace,98427,7,GK
0,1,0,4,100,10,90.91,0,0,0,0,67.48,14,93.33,2430,3,1,0,27,85,62,22,34,30,4,25,11,17,11,10,0,473,0,0,0,151,40.05,0,26,0,0,0,0,0,0,0,0,0,0,1,0,Vicente Guaita,Crystal Palace,32023,7,GK
0,0,0,5,83.33,5,83.33,0,0,0,0,68.33,10,83.33,3420,5,0,0,38,101,68,32,43,35,8,14,11,12,12,18,0,740,1,0,0,187,35.96,1,27,1,0,0,0,0,0,0,0,0,2,1,0,David De Gea,Manchester United,69378,35,GK
0,3,1,4,66.67,4,80,0,0,1,0,58.81,8,72.73,3262,2,1,0,37,87,57,30,32,29,3,30,37,19,38,27,0,387,2,0,0,139,34.58,0,46,2,0,0,0,0,0,0,0,0,1,1,0,Nick Pope,Newcastle United,162653,39,GK
0,6,0,5,62.5,8,72.73,0,0,0,1,51.82,13,68.42,3330,5,1,1,37,124,89,35,57,51,6,20,17,18,18,116,1,599,2,0,0,294,34.75,4,33,1,0,0,0,0,0,0,0,0,2,1,0,Jordan Pickford,Everton,138530,48,GK
0,0,0,2,100,0,0,0,0,1,0,57.14,2,100,271,1,0,0,4,9,7,2,5,5,0,0,1,1,1,6,0,48,0,0,0,23,38.98,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Wayne Hennessey,Nottingham Forest,16620,14,GK
0,2,0,1,50,1,100,0,0,0,0,56.76,2,66.67,1620,1,1,0,18,55,40,14,31,19,12,18,11,8,11,21,0,319,0,0,0,115,32.39,0,20,0,0,0,0,0,0,0,0,0,1,0,0,Dean Henderson,Nottingham Forest,788134,14,GK
0,1,0,4,80,17,94.44,0,0,2,0,58.21,21,91.3,3119,4,0,0,36,108,58,49,48,41,7,26,13,14,13,31,0,450,0,0,0,208,39.25,0,24,1,0,0,0,0,0,0,0,0,1,0,0,Łukasz Fabiański,West Ham United,15479,37,GK
0,1,0,5,100,7,100,1,100,1,0,63.34,12,100,3426,4,0,0,38,95,72,22,43,36,7,17,15,14,15,43,0,591,0,0,0,137,29.09,0,34,0,0,0,0,0,0,0,0,0,2,4,0,Aaron Ramsdale,Arsenal,839410,42,GK
0,1,0,2,66.67,1,100,1,100,0,1,87.96,3,75,1350,1,1,0,15,37,30,7,23,21,2,10,6,3,6,3,1,431,1,0,0,59,55.14,0,9,1,0,0,0,0,0,0,0,0,0,1,0,Jason Steele,Brighton & Hove Albion,31867,30,GK
0,2,0,10,90.91,7,87.5,2,100,1,0,65.35,17,89.47,3240,8,1,0,36,108,71,36,55,48,7,39,13,8,15,22,0,662,0,0,0,134,28.27,0,18,0,0,0,0,0,0,0,0,0,2,4,0,José Sá,Wolverhampton,252669,3,GK
0,0,0,2,50,10,76.92,0,0,1,0,73.54,12,70.59,2205,2,0,0,25,79,37,42,39,33,6,17,7,7,7,14,0,453,0,0,0,109,40.67,1,20,2,0,0,0,0,0,0,0,0,4,0,0,Hugo Lloris,Tottenham Hotspur,9048,33,GK
0,0,0,5,71.43,4,100,0,0,1,0,70.48,9,81.82,2340,5,0,0,26,78,52,25,46,36,10,17,14,5,17,16,0,554,0,0,0,119,34.69,0,19,2,0,0,0,0,0,0,0,0,1,1,0,Danny Ward,Leicester City,197428,31,GK
0,3,0,6,75,9,90,0,0,3,1,84.4,15,83.33,3150,4,1,0,35,46,32,14,32,28,4,12,14,12,17,19,1,936,1,0,0,182,52.75,1,22,1,0,0,0,0,0,0,0,0,1,1,0,Ederson,Manchester City,254491,17,GK
0,0,0,0,0,0,0,0,0,0,0,94.12,0,0,90,0,0,0,1,6,3,3,4,3,1,0,0,0,0,1,0,16,0,0,0,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caoimhin Kelleher,Liverpool,827362,44,GK
0,2,0,1,50,7,100,0,0,1,0,74.74,8,88.89,2070,0,1,0,23,48,34,13,30,27,3,12,5,5,5,18,0,503,0,0,0,77,32.22,3,14,0,0,0,0,0,0,0,0,0,1,1,0,Robert Sánchez,Brighton & Hove Albion,920546,30,GK
0,1,0,3,100,3,100,0,0,1,0,67.35,6,100,1215,2,0,0,14,32,22,9,24,22,2,4,7,7,7,5,0,196,0,0,0,46,33.58,0,10,0,0,0,0,0,0,0,0,0,0,1,0,Fraser Forster,Tottenham Hotspur,19314,33,GK
0,2,0,1,100,6,100,1,100,0,0,51.94,7,100,1529,0,0,0,17,51,35,16,32,29,3,13,5,13,5,18,0,241,0,0,0,119,35.1,1,24,0,0,0,0,0,0,0,0,0,1,0,0,Keylor Navas,Nottingham Forest,56113,14,GK
0,0,0,0,0,3,100,0,0,0,0,50.31,3,100,1080,0,0,0,12,38,24,14,22,14,8,12,3,3,4,15,0,164,0,0,0,46,22.22,0,9,0,0,0,0,0,0,0,0,0,0,1,0,Daniel Iversen,Leicester City,796986,31,GK
0,3,0,8,66.67,10,76.92,0,0,2,0,56.11,18,72,3060,5,1,1,34,94,65,27,67,60,7,32,27,22,30,21,0,473,0,0,0,121,25.05,1,52,2,0,1,1,0,0,0,0,0.12,3,0,0,Illan Meslier,Leeds United,906076,34,GK
0,0,0,0,0,1,100,0,0,0,0,44.83,1,100,180,0,0,0,2,2,2,0,2,2,0,1,1,1,1,1,0,26,0,0,0,17,35.42,0,2,0,0,0,0,0,0,0,0,0,0,1,0,Marek Rodák,Fulham,358694,43,GK
0,0,0,5,83.33,13,100,0,0,1,0,55.93,18,94.74,2880,2,1,0,32,69,55,13,56,50,6,31,18,13,18,74,0,575,1,0,0,235,34.41,1,37,0,0,0,0,0,0,0,0,0,1,1,0,Gavin Bazunu,Southampton,936719,45,GK
0,1,0,1,50,4,100,0,0,0,0,76.86,5,83.33,855,2,0,0,10,25,19,6,14,12,2,8,3,4,3,6,0,186,0,0,0,42,43.75,0,7,0,0,0,0,0,0,0,0,0,2,1,0,Edouard Mendy,Chelsea,845074,38,GK
0,0,0,0,0,4,100,0,0,0,0,72.2,4,100,1035,0,0,0,12,36,25,11,32,26,6,5,1,5,1,13,0,226,0,0,0,81,48.5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,Mark Travers,Bournemouth,856720,60,GK
0,0,0,0,0,0,0,0,0,0,0,52.25,0,0,280,0,0,0,4,11,7,4,8,7,1,5,3,1,3,2,0,58,0,0,0,19,26.76,0,2,2,0,0,0,0,0,0,0,0,0,0,0,Robin Olsen,Aston Villa,26025,40,GK
0,1,0,0,0,3,100,0,0,0,0,42.16,3,75,360,0,0,0,4,16,12,4,11,10,1,1,1,6,1,4,0,43,0,0,0,22,27.16,0,8,1,0,0,0,0,0,0,0,0,0,1,0,Joel Robles,Leeds United,93796,34,GK
0,0,0,0,0,0,0,0,0,0,0,68.83,0,0,307,0,1,0,5,9,7,2,7,6,1,2,0,1,0,0,0,53,0,0,0,17,41.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Alphonse Aréola,West Ham United,96531,37,GK
0,0,0,0,0,0,0,0,0,0,0,70.67,0,0,180,0,0,0,2,5,3,2,5,5,0,1,1,0,1,0,0,53,0,0,0,13,38.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Joe Whitworth,Crystal Palace,1134718,7,GK
0,0,0,1,50,1,100,0,0,0,0,55.76,2,66.67,540,1,0,0,6,14,7,7,17,17,0,4,3,4,4,8,0,121,0,0,0,27,22.5,1,7,1,0,0,0,0,0,0,0,0,0,1,0,Alex McCarthy,Southampton,45502,45,GK
7,1,0,89,48.9,13,50,32,62.75,28,16,80.84,102,49.04,2425,29,20,29,32,0,0,0,0,0,0,0,0,0,0,525,31,1097,99,65,28.76,81,68.64,9,10,25,3,65,21,21,10.77,1,5,5.62,0,0,1,Kevin De Bruyne,Manchester City,70996,17,MF
8,6,0,138,47.59,19,30.65,32,53.33,68,8,77.74,157,44.6,3318,39,42,42,37,0,0,0,0,0,0,0,0,0,0,650,32,1442,121,32,22.7,116,57.71,25,36,42,6,92,35,22,8.7,5,15,9.33,0,1,2,Bruno Fernandes,Manchester United,288205,35,MF
15,4,0,110,44.53,14,41.18,49,62.82,36,7,83.96,124,44.13,3144,26,30,45,37,0,0,0,0,0,0,0,0,0,0,665,14,1418,77,19,20.88,56,65.88,6,12,33,4,93,33,33,16.13,0,1,10,1,0,1,Martin Ødegaard,Arsenal,547410,42,MF
5,4,0,148,61.92,14,45.16,45,61.64,25,7,87.46,162,60,2063,78,27,29,28,0,0,0,0,0,0,0,0,0,0,418,12,865,50,12,22.64,22,73.33,7,7,9,2,41,16,12,12.2,2,3,4.62,0,0,0,Jack Grealish,Manchester City,189061,17,MF
10,10,0,176,57.33,4,28.57,46,54.12,51,9,79.47,180,56.07,2484,79,31,31,30,0,0,0,0,0,0,0,0,0,0,331,12,805,69,35,28.46,52,54.74,13,4,31,6,85,29,32,11.76,1,6,8.69,1,0,0,James Maddison,Leicester City,356398,31,MF
2,5,0,112,53.59,72,68.57,25,75.76,67,6,91.26,184,58.6,2920,20,47,19,36,0,0,0,0,0,0,0,0,0,0,608,9,2716,33,3,50,170,74.24,33,42,26,4,50,14,17,4,1,3,4.61,1,0,1,Rodri,Manchester City,827606,17,MF
7,2,0,149,52.84,30,44.12,58,62.37,53,7,78.56,179,51.14,2724,39,46,32,33,0,0,0,0,0,0,0,0,0,0,427,17,865,67,37,23.87,69,66.35,24,29,20,11,74,34,22,9.46,0,12,7.2,0,0,0,Solly March,Brighton & Hove Albion,301288,30,MF
0,1,0,30,62.5,2,33.33,12,75,16,1,82.46,32,59.26,520,2,5,5,7,0,0,0,0,0,0,0,0,0,0,110,4,268,13,3,27.27,10,50,6,2,4,0,8,1,3,0,0,1,0.32,0,0,0,N'Golo Kanté,Chelsea,234148,38,MF
9,7,0,94,49.74,10,21.74,17,56.67,59,8,86.04,104,44.26,3245,18,35,18,37,0,0,0,0,0,0,0,0,0,0,557,16,1744,82,53,23.66,74,50,13,18,30,3,39,19,13,23.08,0,10,5.41,0,1,2,Pascal Groß,Brighton & Hove Albion,48480,30,MF
6,12,0,116,53.46,25,50,19,67.86,79,1,83.97,141,52.81,3023,18,38,13,35,0,0,0,0,0,0,0,0,0,0,371,1,1708,32,12,22.64,213,58.68,50,82,42,0,66,16,19,9.09,2,1,5.17,0,1,0,Rúben Neves,Wolverhampton,280955,3,MF
9,6,0,92,46.7,44,45.83,8,42.11,65,4,85.36,136,46.42,3372,19,34,22,38,0,0,0,0,0,0,0,0,0,0,455,9,1638,76,70,29.05,66,46.81,55,45,39,2,44,20,11,20.45,2,0,5.82,0,0,2,James Ward-Prowse,Southampton,161717,45,MF
5,2,0,97,50.79,9,39.13,25,48.08,30,10,86.83,106,49.53,1924,42,16,27,30,0,0,0,0,0,0,0,0,0,0,389,9,897,52,26,27.08,36,73.47,9,2,25,4,43,13,15,11.63,1,7,5.53,0,0,1,Riyad Mahrez,Manchester City,158213,17,MF
11,1,0,85,51.83,19,42.22,40,57.14,16,5,86.14,104,49.76,1872,29,10,29,32,0,0,0,0,0,0,0,0,0,0,399,7,864,44,27,29.67,24,58.54,5,11,11,3,46,22,13,23.91,1,6,5.92,0,0,1,Phil Foden,Manchester City,859765,17,MF
4,7,2,122,51.69,56,65.12,9,52.94,89,3,78.54,178,55.28,2126,24,48,14,28,0,0,0,0,0,0,0,0,0,0,272,7,1109,29,4,21.05,95,55.88,34,60,44,2,34,11,6,11.76,1,1,3.42,0,0,1,Casemiro,Manchester United,122951,35,MF
10,8,0,169,57.09,25,60.98,42,66.67,70,2,87.24,194,57.57,2886,57,35,36,35,0,0,0,0,0,0,0,0,0,0,454,4,1573,47,8,27.59,65,67.71,22,10,36,5,86,34,20,11.63,1,0,12.08,1,0,0,Alexis Mac Allister,Brighton & Hove Albion,895324,30,MF
5,8,0,74,53.62,15,48.39,21,65.63,45,2,85.18,89,52.66,1504,8,24,17,18,0,0,0,0,0,0,0,0,0,0,131,0,730,11,4,25,23,56.1,20,21,12,1,15,9,3,33.33,0,0,2.27,0,0,0,Rodrigo Bentancur,Tottenham Hotspur,791190,33,MF
4,5,0,125,57.87,37,58.73,35,61.4,79,2,88.04,162,58.06,3278,11,23,27,37,0,0,0,0,0,0,0,0,0,0,490,3,1833,37,10,22.73,150,67.57,63,55,19,1,36,9,10,11.11,1,1,2.4,0,0,0,Declan Rice,West Ham United,856714,37,MF
0,3,0,84,54.19,7,41.18,17,56.67,45,2,89.09,91,52.91,1551,22,11,13,18,0,0,0,0,0,0,0,0,0,0,320,3,1266,20,1,7.14,133,74.72,16,11,35,0,20,3,7,0,0,1,0.83,0,1,0,Enzo Fernández,Chelsea,974505,38,MF
4,7,0,206,56.91,19,59.38,45,63.38,78,5,84.56,225,57.11,2733,83,45,60,32,0,0,0,0,0,0,0,0,0,0,477,2,1380,43,2,9.09,101,59.76,36,19,27,3,28,8,7,14.29,2,1,2.81,0,1,1,Bruno Guimarães,Newcastle United,866469,39,MF
19,2,0,104,36.24,8,21.05,50,40.98,21,12,78.13,112,34.46,3294,33,20,80,38,0,0,0,0,0,0,0,0,0,0,439,15,875,66,10,26.32,23,57.5,6,4,16,20,125,47,28,15.2,4,22,21.68,0,0,1,Mohamed Salah,Liverpool,159665,44,MF
8,0,0,70,43.75,20,62.5,16,45.71,30,4,88.25,90,46.88,2377,25,23,27,31,0,0,0,0,0,0,0,0,0,0,433,6,1359,39,10,33.33,60,75,20,12,21,9,54,20,13,14.81,3,6,7.53,0,0,2,İlkay Gündoğan,Manchester City,45853,17,MF
2,2,0,180,51.72,18,31.58,54,47.79,58,11,78.41,198,48.89,2762,69,28,47,37,0,0,0,0,0,0,0,0,0,0,377,11,908,72,61,25.21,49,56.98,26,13,35,1,51,14,22,3.92,2,7,2.95,0,0,0,Michael Olise,Crystal Palace,978838,7,MF
4,5,0,123,49.8,27,77.14,31,72.09,56,5,88.56,150,53.19,3133,36,38,35,35,0,0,0,0,0,0,0,0,0,0,433,5,1998,30,7,46.67,156,66.95,49,58,41,0,33,9,9,12.12,1,1,2.02,0,1,0,Pierre-Emile Højbjerg,Tottenham Hotspur,149593,33,MF
3,5,0,128,58.72,37,59.68,35,81.4,70,0,87.98,165,58.93,2497,23,37,19,33,0,0,0,0,0,0,0,0,0,0,493,2,1712,26,2,22.22,107,67.3,28,39,27,1,28,4,10,10.71,2,0,2.27,0,1,0,Thomas Partey,Arsenal,316148,42,MF
11,0,0,36,38.3,15,32.61,13,56.52,17,4,79.85,51,36.43,1212,6,9,23,25,0,0,0,0,0,0,0,0,0,0,174,4,436,21,2,16.67,7,53.85,7,2,18,6,39,25,8,28.21,0,5,5.47,0,0,0,Roberto Firmino,Liverpool,143697,44,MF
6,6,1,139,52.45,25,52.08,24,61.54,73,6,86.45,164,52.4,2932,42,48,33,37,0,0,0,0,0,0,0,0,0,0,321,7,1467,46,21,19.81,81,57.86,40,21,33,0,34,12,12,17.65,2,2,2.83,1,1,1,Douglas Luiz,Aston Villa,867887,40,MF
9,5,0,94,38.68,35,35.35,45,54.88,26,8,73.67,129,37.72,2928,23,27,54,38,0,0,0,0,0,0,0,0,0,0,307,14,596,53,41,26.28,30,58.82,13,17,34,11,71,33,12,12.68,2,6,9.77,0,0,2,Bryan Mbeumo,Brentford,927083,50,MF
1,10,0,182,57.23,37,63.79,28,57.14,100,1,88.77,219,58.24,3140,54,65,23,37,0,0,0,0,0,0,0,0,0,0,496,3,1961,43,8,47.06,87,67.97,56,25,28,0,28,8,15,3.57,2,0,1.69,1,2,0,Moisés Caicedo,Brighton & Hove Albion,987650,30,MF
3,0,0,15,41.67,2,28.57,7,77.78,4,2,90.74,17,39.53,225,4,8,9,11,0,0,0,0,0,0,0,0,0,0,62,1,98,9,3,25,2,66.67,0,4,2,1,12,7,4,25,0,0,1.09,0,0,0,Reiss Nelson,Arsenal,826139,42,MF
0,2,0,89,62.68,14,36.84,21,84,43,0,86.54,103,57.22,1261,25,18,22,18,0,0,0,0,0,0,0,0,0,0,194,1,939,17,1,33.33,93,75,21,12,9,0,10,1,7,0,0,0,0.45,0,2,0,Thiago Alcântara,Liverpool,53825,44,MF
7,5,0,138,47.42,14,43.75,53,50.96,64,3,76.42,152,47.06,2501,21,22,45,36,0,0,0,0,0,0,0,0,0,0,211,11,577,49,50,25.77,36,42.86,31,32,35,1,46,15,21,15.22,1,1,3.53,0,0,0,Dwight McNeil,Everton,935543,48,MF
3,4,0,76,47.8,9,39.13,16,55.17,33,2,80.14,85,46.7,1656,27,28,29,24,0,0,0,0,0,0,0,0,0,0,248,3,565,30,15,23.44,24,63.16,8,6,14,0,33,9,13,9.09,1,1,2,0,0,0,Mason Mount,Chelsea,836694,38,MF
5,5,0,119,43.43,11,39.29,24,46.15,70,6,75.68,130,43.05,2829,25,32,32,37,0,0,0,0,0,0,0,0,0,0,321,4,921,50,53,33.54,111,51.87,32,23,63,0,23,7,5,21.74,1,1,2.17,0,1,2,Mathias Jensen,Brentford,799251,50,MF
1,6,0,78,63.41,39,68.42,21,75,54,2,80.49,117,65,2165,3,21,5,26,0,0,0,0,0,0,0,0,0,0,236,1,957,29,14,31.82,70,51.47,37,52,12,2,22,7,10,4.55,1,0,2.47,0,2,0,Diogo Dalot,Manchester United,843200,35,MF
7,0,0,82,45.56,26,52,23,63.89,26,2,78.44,108,46.96,1465,33,26,36,21,0,0,0,0,0,0,0,0,0,0,137,4,291,23,1,5.88,7,63.64,4,2,25,6,39,13,12,17.95,0,8,6.22,0,0,0,Cody Gakpo,Liverpool,862967,44,MF
7,5,0,89,51.74,37,56.06,16,61.54,34,7,86.5,126,52.94,3019,39,26,25,37,0,0,0,0,0,0,0,0,0,0,499,6,1358,47,5,12.82,69,71.88,15,41,25,3,40,14,14,17.5,1,5,4.71,0,1,0,Granit Xhaka,Arsenal,117777,42,MF
3,4,0,117,56.52,26,68.42,26,83.87,66,2,82.13,143,58.37,2350,25,33,15,31,0,0,0,0,0,0,0,0,0,0,320,10,1278,30,12,26.67,66,48.18,28,24,38,1,31,10,14,9.68,3,1,2.5,1,0,0,Youri Tielemans,Leicester City,331737,31,MF
6,12,0,157,44.86,66,52.8,53,55.79,70,1,82.28,223,46.95,2662,34,65,51,32,0,0,0,0,0,0,0,0,0,0,332,4,1012,26,4,25,35,68.63,48,38,36,4,51,20,13,11.76,4,1,7.08,0,0,0,Joelinton,Newcastle United,560128,39,MF
11,2,0,113,51.6,6,37.5,34,50.75,46,2,84.55,119,50.64,2507,33,22,28,34,0,0,0,0,0,0,0,0,0,0,449,3,788,26,5,19.23,13,59.09,10,13,24,6,69,21,25,15.94,3,9,7.98,0,0,0,Miguel Almirón,Newcastle United,333373,39,MF
3,14,0,209,57.89,72,64.29,14,48.28,146,0,82.94,281,59.41,3113,50,48,28,35,0,0,0,0,0,0,0,0,0,0,218,0,1050,7,0,0,88,63.31,46,59,63,1,39,9,12,7.69,0,1,2.9,0,2,0,João Palhinha,Fulham,364612,43,MF
0,0,0,3,100,0,0,0,0,2,0,100,3,100,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.06,0,0,0,Darko Gyabi,Leeds United,1067117,34,MF
0,0,0,4,80,2,100,0,0,4,0,91.67,6,85.71,27,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,22,0,0,0,1,100,1,2,0,0,0,0,0,0,0,0,0,0,0,0,Shea Charles,Manchester City,1131449,17,MF
5,6,0,109,42.41,59,33.91,50,51.02,29,8,70.26,168,38.98,3158,31,35,45,37,0,0,0,0,0,0,0,0,0,0,328,9,690,69,38,22.49,42,46.67,15,11,22,5,62,23,17,8.06,1,6,6.75,0,0,2,Morgan Gibbs-White,Nottingham Forest,865912,14,MF
1,7,0,177,58.22,22,51.16,45,76.27,66,3,81.55,199,57.35,2695,66,41,35,34,0,0,0,0,0,0,0,0,0,0,263,6,791,19,13,26,64,64,24,15,38,2,42,11,13,2.38,1,0,2.4,0,0,1,John McGinn,Aston Villa,250223,40,MF
0,4,1,116,55.24,27,64.29,7,36.84,89,0,82.42,143,56.75,2157,21,37,18,24,0,0,0,0,0,0,0,0,0,0,242,1,1092,24,0,0,41,44.57,35,25,29,0,4,0,2,0,0,1,0.12,0,0,0,Tyler Adams,Leeds United,800419,34,MF
0,9,1,105,54.97,30,50.85,15,71.43,77,3,83.62,135,54,2784,13,38,20,34,0,0,0,0,0,0,0,0,0,0,237,3,1036,26,2,33.33,49,55.06,56,47,23,0,36,7,12,0,1,0,1.44,0,0,0,Cheick Doucouré,Crystal Palace,906047,7,MF
2,2,0,139,50,10,26.32,55,52.38,69,7,78.81,149,47.15,3381,15,19,42,38,0,0,0,0,0,0,0,0,0,0,443,8,1097,64,29,27.88,73,51.41,25,28,32,3,42,15,12,4.76,1,4,2.46,0,0,0,Alex Iwobi,Everton,352770,48,MF
13,6,0,47,37.3,34,34,12,44.44,24,1,72.53,81,35.84,1942,11,29,24,31,0,0,0,0,0,0,0,0,0,0,118,3,375,16,7,33.33,23,56.1,6,21,12,4,67,27,20,19.4,0,10,8.12,0,1,0,Rodrigo,Leeds United,542472,34,MF
4,5,0,134,46.53,36,52.94,33,60,71,3,80.16,170,47.75,2170,30,50,44,28,0,0,0,0,0,0,0,0,0,0,281,3,901,32,4,18.18,47,73.44,16,31,40,3,53,16,15,7.55,2,1,4.4,0,0,0,Lucas Paquetá,West Ham United,839981,37,MF
1,3,0,40,38.83,9,40.91,8,47.06,22,8,84.62,49,39.2,2067,10,13,19,28,0,0,0,0,0,0,0,0,0,0,372,6,1177,36,20,24.69,64,54.7,11,20,22,5,39,12,12,2.56,0,3,4.96,1,0,0,Christian Eriksen,Manchester United,105734,35,MF
1,6,0,80,48.48,18,47.37,8,44.44,52,3,76.29,98,48.28,1770,20,35,10,22,0,0,0,0,0,0,0,0,0,0,129,4,605,12,2,18.18,30,41.67,34,40,30,0,19,10,4,5.26,1,0,1.59,0,2,0,Christian Nørgaard,Brentford,135256,50,MF
3,1,0,35,50,4,22.22,14,77.78,18,2,64.32,39,44.32,979,3,4,8,13,0,0,0,0,0,0,0,0,0,0,47,1,146,9,0,0,14,42.42,9,18,19,0,15,4,3,20,0,2,1.54,0,0,0,Danilo,Nottingham Forest,1064039,14,MF
6,5,0,146,51.23,16,31.37,32,50,69,7,83.68,162,48.21,2645,45,35,37,35,0,0,0,0,0,0,0,0,0,0,242,8,723,42,4,22.22,19,54.29,23,29,37,4,33,13,9,18.18,2,2,5.05,0,0,0,Jacob Ramsey,Aston Villa,975937,40,MF
1,6,0,66,44,34,51.52,18,48.65,41,8,72.25,100,46.3,2133,8,30,14,34,0,0,0,0,0,0,0,0,0,0,161,11,565,48,48,24.49,36,50,22,42,21,6,29,8,5,3.45,3,6,2.66,0,1,0,Ivan Perišić,Tottenham Hotspur,38710,33,MF
1,9,0,139,59.4,60,52.17,18,43.9,72,2,84.02,199,57.02,2504,49,44,17,33,0,0,0,0,0,0,0,0,0,0,182,2,815,22,0,0,41,63.08,37,37,12,4,34,6,6,2.94,0,2,3.01,0,0,0,Amadou Onana,Everton,923973,48,MF
0,0,0,37,50,3,60,16,66.67,17,0,71.11,40,50.63,429,4,4,13,7,0,0,0,0,0,0,0,0,0,0,46,0,96,15,12,29.27,4,44.44,2,1,12,1,6,0,4,0,1,1,0.91,0,0,1,Hamed Junior Traorè,Bournemouth,892924,60,MF
7,5,0,124,53.22,52,59.77,26,63.41,63,1,79.37,176,55,2783,35,30,35,36,0,0,0,0,0,0,0,0,0,0,241,5,800,26,7,18.42,26,40.63,31,50,29,3,38,18,10,18.42,1,3,4.91,1,0,0,Philip Billing,Bournemouth,548660,60,MF
4,1,0,59,48.36,6,42.86,31,55.36,13,2,72.73,65,47.79,811,15,13,20,20,0,0,0,0,0,0,0,0,0,0,91,3,176,13,0,0,1,25,4,1,5,3,38,18,8,10.53,2,3,3.99,0,0,0,Julio Enciso,Brighton & Hove Albion,973556,30,MF
1,0,0,60,55.56,2,28.57,33,57.89,12,0,82.31,62,53.91,651,15,4,13,12,0,0,0,0,0,0,0,0,0,0,97,0,214,13,2,10.53,3,75,4,7,7,0,12,6,2,8.33,0,2,0.92,0,0,0,Noni Madueke,Chelsea,966547,38,MF
5,7,0,96,52.75,62,60.19,13,59.09,50,0,82.24,158,55.44,3255,33,37,17,37,0,0,0,0,0,0,0,0,0,0,299,4,1306,18,2,18.18,46,43.81,47,88,25,3,35,12,3,14.29,0,2,2.55,0,1,0,Jefferson Lerma,Bournemouth,355796,60,MF
4,5,0,78,48.15,5,20.83,31,45.59,22,2,82.17,83,44.62,1816,25,15,12,25,0,0,0,0,0,0,0,0,0,0,330,2,636,29,3,9.38,17,62.96,11,2,20,4,72,24,21,5.56,4,2,6.55,0,0,1,Antony,Manchester United,958380,35,MF
0,3,0,74,51.75,8,25.81,8,53.33,51,2,83.94,82,47.13,1783,15,31,7,31,0,0,0,0,0,0,0,0,0,0,262,3,831,36,18,30.51,50,66.67,18,18,27,0,16,3,6,0,0,1,1.31,0,0,0,João Moutinho,Wolverhampton,6562,3,MF
0,7,0,166,62.64,27,55.1,19,67.86,97,1,84.53,193,61.46,2592,50,43,18,33,0,0,0,0,0,0,0,0,0,0,218,1,1022,12,0,0,37,43.02,56,31,29,0,15,6,2,0,0,0,0.74,3,0,0,Idrissa Gueye,Everton,106337,48,MF
2,3,0,95,47.5,113,55.12,2,14.29,77,3,72.05,208,51.36,2825,16,50,18,36,0,0,0,0,0,0,0,0,0,0,163,3,701,15,7,35,40,54.79,53,68,30,2,34,13,7,5.88,1,2,4.05,1,2,0,Tomáš Souček,West Ham United,799041,37,MF
0,0,0,4,100,0,0,0,0,4,0,83.33,4,100,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matthew Craig,Tottenham Hotspur,997136,33,MF
4,5,0,87,43.28,4,23.53,28,49.12,44,5,89.07,91,41.74,2222,15,31,31,34,0,0,0,0,0,0,0,0,0,0,419,6,1263,32,13,17.33,59,57.84,16,6,26,1,25,10,10,16,0,2,2.17,0,0,1,Bernardo Silva,Manchester City,331209,17,MF
17,2,0,97,40.08,20,33.33,54,42.52,20,5,78.69,117,38.74,2888,23,15,44,35,0,0,0,0,0,0,0,0,0,0,304,5,613,30,5,20.83,27,61.36,7,13,15,22,108,50,27,15.74,2,15,15.47,0,0,0,Marcus Rashford,Manchester United,814590,35,MF
0,2,0,53,49.07,11,52.38,12,60,32,2,84.92,64,49.61,2074,9,18,9,35,0,0,0,0,0,0,0,0,0,0,403,7,1312,31,15,33.33,80,57.97,21,12,21,0,23,6,5,0,2,3,1.36,1,0,0,Jordan Henderson,Liverpool,42694,44,MF
